price,area,rooms,has_dishwasher,has_fridge,has_stove,has_oven,has_basement,has_balcony,has_terrace,has_garden,has_parking,has_elevator,has_security,lat,lon,building_material_BREEZEBLOCK,building_material_BRICK,building_material_CELLULAR_CONCRETE,building_material_CONCRETE,building_material_CONCRETE_PLATE,building_material_OTHER,building_material_REINFORCED_CONCRETE,building_material_SILIKAT,building_material_unknown,ownership_FULL_OWNERSHIP,ownership_LIMITED_OWNERSHIP,ownership_SHARE,ownership_USUFRUCT,ownership_unknown,condition_READY_TO_USE,condition_TO_COMPLETION,condition_TO_RENOVATION,condition_unknown,heating_type_BOILER_ROOM,heating_type_ELECTRICAL,heating_type_GAS,heating_type_OTHER,heating_type_TILED_STOVE,heating_type_URBAN,heating_type_unknown,building_type_APARTMENT,building_type_BLOCK,building_type_HOUSE,building_type_INFILL,building_type_LOFT,building_type_RIBBON,building_type_TENEMENT,building_type_unknown,windows_type_ALUMINIUM,windows_type_PLASTIC,windows_type_WOODEN,windows_type_unknown,building_age_category_communist,building_age_category_modern,building_age_category_new,building_age_category_prewar,building_age_category_unknown
1200000,77.01,3,0,0,0,0,0,0,0,1,0,1,0,52.1677111,21.1797151,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
582300,49.94,2,0,0,0,0,0,1,0,0,0,1,1,52.44888,16.89124,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
434125,41.44,2,0,0,0,0,0,1,0,0,0,1,1,54.247574121511,18.654575907992,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
362000,32.5,2,1,1,1,1,0,0,0,0,0,0,0,52.16823,22.29119,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
449000,53.0,3,1,1,0,1,1,1,0,0,0,0,1,52.44159,16.93152,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
476684,46.28,1,0,0,0,0,0,1,0,0,0,1,1,50.292616508774,18.661392583307,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
747000,39.0,2,0,1,1,1,1,0,0,0,0,1,1,52.2366453,20.9920636,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
785000,65.0,3,0,0,0,0,0,0,0,0,0,0,0,54.60400189,18.23111594,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
795000,54.0,2,0,0,0,0,0,1,0,0,0,1,1,52.2296202,21.0984924,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
509300,50.93,3,0,0,0,0,0,0,0,1,0,0,0,51.055861915309,16.937430281527,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
356548,35.14,2,0,0,0,0,0,0,0,0,0,1,1,49.82669,19.01086,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
675000,67.0,3,0,0,0,0,0,0,0,1,0,0,1,52.312560210709,21.114482141833,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
659231,39.81,2,0,0,0,0,0,0,0,1,0,1,0,50.1019717,19.961148,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
500000,89.9,2,0,0,0,0,1,0,1,1,0,0,0,52.5660356,14.9105219,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2400000,70.5,3,1,1,1,1,0,1,1,0,0,1,1,52.230275233363,20.979814328064,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
365000,41.15,3,1,1,0,0,0,1,0,0,0,0,0,51.218652,22.7011309,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
580000,62.06,4,0,0,0,0,0,0,0,1,0,0,0,52.35,21.19259,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
773737,35.25,2,0,0,0,0,0,1,0,0,0,1,1,52.1972982,21.0475505,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
450000,53.9,3,0,0,1,1,1,1,0,0,0,0,1,51.244481,22.5892996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1250000,128.29,5,0,0,0,0,0,1,0,1,0,0,1,52.309072651509,21.090557130164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
599000,78.56,4,0,0,0,0,1,0,0,0,0,0,1,53.6981466,19.9627104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
381000,41.42,2,1,1,1,1,1,1,0,0,0,0,1,53.575888259646,20.276851037846,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
871482,84.69,3,0,0,0,0,0,0,0,0,0,1,1,50.10491,18.992764,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
290000,48.5,2,0,0,0,0,1,1,0,0,0,0,1,49.9046334,19.0033718,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
389000,45.29,2,0,1,1,1,1,0,0,0,0,0,1,51.2171755,22.630426,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
439000,59.18,3,0,0,0,0,1,1,0,0,0,0,1,50.273961,19.1304851,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
716000,78.0,4,0,0,0,0,0,1,1,1,0,0,1,50.02987,20.2192,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1000000,70.32,3,1,1,0,1,0,0,0,1,0,1,1,52.215682678379,20.79311126926,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
628429,55.93,3,0,0,0,0,0,1,0,0,0,1,0,52.44512,16.91291,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
596870,56.0,3,0,0,0,0,0,0,1,1,0,1,1,51.1395551,16.8369294,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
510000,52.15,3,0,0,0,0,1,1,0,0,0,0,1,53.825593635783,22.36073573107,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
396975,50.25,3,0,0,0,0,0,1,0,0,0,0,0,49.91276,19.00687,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
720000,42.9,2,1,1,1,0,0,0,1,0,0,1,1,54.2610371,16.0633389,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
330000,100.0,3,0,0,0,0,0,0,0,0,0,0,0,50.5429322,19.361086,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
349000,34.8,2,0,1,0,0,1,0,0,0,0,0,1,53.1165119,17.9636309,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
598000,40.25,2,1,1,1,1,0,1,0,0,0,1,1,50.1032277,18.9686555,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1049000,60.82,3,1,1,0,1,0,0,0,0,0,1,0,52.1629036,20.995237,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
973539,64.26,3,0,0,0,0,0,1,0,0,0,1,1,52.2049981,21.0646319,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
339000,28.0,1,0,0,0,0,0,1,0,0,0,0,0,54.01337,14.8159,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
775000,52.88,2,0,0,0,0,1,0,0,0,0,0,0,50.0745111,20.0223949,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
550000,38.33,2,0,0,0,0,0,0,1,1,0,0,0,52.3340981,20.9487951,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1320000,67.32,3,0,0,0,0,0,0,0,0,0,1,0,50.050888475043,19.971511865082,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2900000,103.07,3,0,0,0,0,1,0,0,0,0,1,1,52.19661,21.01896,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
371747,33.36,2,0,0,0,0,0,0,0,0,0,1,0,51.111800397351,16.988744336153,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1469000,155.0,4,1,1,0,1,0,1,1,1,0,0,0,51.0705,17.09161,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
449000,58.3,3,0,0,0,0,0,0,0,0,0,0,1,53.7384738,20.5026669,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
740000,59.3,3,1,1,1,1,0,1,1,1,0,0,0,52.34692,20.89964,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
543481,47.48,3,0,0,0,0,0,0,0,0,0,1,1,54.371568503879,18.634539806673,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
439000,54.36,3,0,0,0,0,0,0,0,0,0,0,0,49.965035833384,22.009807191789,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
570000,44.5,2,0,0,0,0,1,1,0,0,0,0,0,50.0179603,19.9743884,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
325000,51.4,2,0,0,0,0,1,1,0,0,0,0,0,51.7751468,19.4249088,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
518328,71.99,3,0,0,0,0,0,1,0,0,0,0,1,50.1058455,18.5801208,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
285000,50.0,2,0,0,0,0,1,1,0,0,0,0,0,51.6495439,16.0777212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
389000,51.0,2,1,1,1,1,1,0,0,0,0,0,1,50.5615726,22.0540224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1169000,55.26,2,1,1,0,1,0,1,0,0,0,1,1,52.25558,21.04659,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
749000,79.0,4,0,0,0,0,0,1,1,0,0,0,1,50.0446747,20.0627938,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
474700,58.0,3,1,1,1,1,1,1,0,0,0,0,1,51.3837383,16.20697,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1680000,86.91,4,1,1,1,1,0,1,1,1,0,1,1,52.322507572284,20.970280947638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
660000,68.0,4,0,0,0,0,0,0,1,1,0,1,1,51.9680221,20.5377445,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1144095,61.59,3,0,0,0,0,0,0,0,0,0,0,0,54.38459,18.58963,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
696072,75.66,4,0,0,0,0,0,1,0,0,0,1,0,54.301318776585,18.555604791185,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
619000,38.4,1,0,0,0,0,1,0,0,0,0,0,1,52.275681,20.95517,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
450000,57.86,4,0,1,0,0,1,1,0,0,0,0,0,52.792788768521,23.185071806468,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
683407,43.7,2,0,0,0,0,0,1,0,0,0,1,1,50.0158417,19.8847783,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
430000,41.0,2,0,0,0,0,0,1,0,0,0,0,0,50.0462387,21.97875,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
575000,50.0,2,0,0,0,0,0,1,0,0,0,1,0,50.02842,21.92267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
595000,69.7,4,0,1,1,1,1,1,0,0,0,0,1,52.3984124,20.9151742,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
422000,65.0,2,0,0,0,0,0,1,0,0,0,0,1,50.8120974,19.1151193,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
499000,54.0,3,0,0,0,0,0,0,0,0,0,0,0,53.436013299262,14.505740404128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
419777,50.65,2,0,0,0,0,1,1,0,0,0,0,1,50.0245061,22.0183964,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1901424,113.18,4,0,0,0,0,0,0,0,0,0,1,0,50.0250035,19.9610604,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
655900,58.22,2,0,0,0,0,0,0,0,1,0,0,0,51.15941,16.93356,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
712690,37.51,2,0,0,0,0,0,0,1,0,0,1,1,52.461678,21.02454,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
269000,41.5,2,0,0,0,0,1,0,0,0,0,1,1,51.73302,19.44686,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
978926,71.36,3,0,0,0,0,0,0,1,1,0,1,0,52.157272662783,21.199839675935,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1449000,102.15,4,0,0,0,0,1,1,0,0,0,1,1,52.4004654,16.858164,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
579000,44.94,2,0,0,0,0,0,0,0,0,0,1,0,53.1255165,23.1502305,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
339000,46.2,2,0,0,0,0,0,1,0,0,0,0,0,50.86815,20.65323,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
561000,55.7,4,0,0,0,0,0,1,0,0,0,1,1,54.491883,18.425262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1729000,101.28,4,0,0,0,0,0,0,0,0,0,1,1,54.35082,18.56291,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
432375,57.65,3,0,0,0,0,0,0,1,1,0,0,1,52.2049983,17.4825351,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
390000,60.4,3,0,0,0,0,0,1,0,0,0,0,1,52.0110469,15.4212916,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
569000,58.36,3,0,0,0,0,0,0,1,1,0,0,0,50.06097,22.061777,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
529000,58.0,3,0,0,0,0,0,1,0,0,0,0,0,54.7144094,18.4188124,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
801660,43.1,2,0,0,0,0,0,0,0,0,0,1,1,50.03559111,19.93387699,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
456332,25.38,1,0,0,0,0,0,0,0,0,0,1,0,50.081865250134,19.908348186507,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1050000,38.9,2,1,1,0,1,0,0,1,0,0,1,1,52.1692397,20.995159,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
750000,28.0,1,0,1,1,0,0,0,0,0,0,1,1,52.2310961,21.0034582,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
329000,49.0,2,0,1,1,0,1,1,0,0,0,0,1,54.4634883,16.992961,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
446700,29.78,2,0,0,0,0,0,1,0,0,0,1,1,54.54366,18.467436,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
732972,57.2,3,0,0,0,0,0,1,0,0,0,1,1,52.39177,16.84631,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
520000,73.0,5,1,1,1,1,1,1,0,0,0,0,1,50.268394658276,18.939918114264,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
450000,33.0,2,1,1,0,0,0,0,0,0,0,1,1,51.1346708,17.0297267,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1201305,141.33,4,0,0,0,0,0,1,0,1,0,0,1,52.124940798514,20.759655820935,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
399000,47.5,2,1,1,1,1,0,1,0,0,0,1,1,50.2778335,19.021341,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
495000,38.23,2,0,0,0,0,0,1,0,0,0,1,1,50.0168425,19.9871542,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
474443,51.24,3,0,0,0,0,0,0,0,0,0,1,1,49.82669,19.01086,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
400824,45.6,2,0,0,0,0,0,1,0,0,0,1,0,51.681424,19.404036,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
780000,73.0,3,1,1,1,1,0,1,0,0,0,1,1,54.574257,18.4137565,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
520950,45.3,2,0,0,0,0,0,0,0,1,0,0,1,52.3222871,21.0857567,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
529244,61.54,3,0,0,0,0,0,0,0,0,0,1,1,49.9092879,19.0060432,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
451505,51.67,3,0,0,0,0,1,1,1,0,0,1,1,51.76844379563,19.452465740723,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
795000,40.6,2,0,1,0,0,1,1,0,0,0,1,1,52.2368057,21.028472,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
780000,53.0,2,0,1,1,1,1,1,1,0,0,0,1,52.202151,21.13815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
548682,46.51,2,0,0,0,0,0,1,0,0,0,1,0,51.782454957778,19.464970537399,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
